Year,Country Code,GDP
2011,LBY,34699395524
2011,LIE,5739705822
2011,LTU,43505562065
2011,LUX,58697386711
2011,MAC,36709847597
2011,MKD,10494632699
2011,MDG,9892702358
2011,MWI,8004000737
2011,MYS,2.98E+11
2011,MDV,2449576517
2011,MLI,12978107561
2011,MLT,9302635890
2011,MHL,172861423.4
2011,MRT,5166340391
2011,MUS,11252386261
2011,MEX,1.17E+12
2011,FSM,310287500
2011,MDA,7015206498
2011,MCO,6074884389
2011,MNG,10409797336
2011,MNE,4538199889
2011,MAR,1.01E+11
2011,MOZ,13131168012
2011,MMR,..
2011,NAM,12409629836
2011,NRU,..
2011,NPL,18913574371
2011,NLD,8.94E+11
2011,NCL,..
2011,NZL,1.68E+11
2011,NIC,9755619760
2011,NER,6409169890
2011,NGA,4.12E+11
2011,MNP,..
2011,NOR,4.98E+11
2011,OMN,67937581274
2011,PAK,2.14E+11
2011,PLW,199900000
2011,PAN,34373820500
2011,PNG,12873049346
2011,PRY,25071195492
2011,PER,1.71E+11
2011,PHL,2.24E+11
2011,POL,5.29E+11
2011,PRT,2.45E+11
2011,PRI,1.00E+11
2011,QAT,1.70E+11
2011,ROM,1.85E+11
2011,RUS,2.03E+12
2011,RWA,6406727230
2011,WSM,762098381.9
2011,SMR,..
2011,STP,239986643.5
2011,SAU,6.70E+11
2011,SEN,14440676929
2011,SRB,46466728667
2011,SYC,1065826670
2011,SLE,2985556819
2011,SGP,2.75E+11
2011,SXM,..
2011,SVK,97919794273
2011,SVN,51287600778
2011,SLB,886503123.8
2011,SOM,..
2011,ZAF,4.17E+11
2011,SSD,17826697892
2011,ESP,1.49E+12
2011,LKA,65292741297
2011,KNA,728050629.6
2011,LCA,1290025296
2011,MAF,..
2011,VCT,676129407.4
2011,SDN,67327289320
2011,SUR,4422276622
2011,SWZ,4963056465
2011,SWE,5.63E+11
2011,CHE,6.96E+11
2011,SYR,..
2011,TJK,6522755783
2011,TZA,33878631649
2011,THA,3.71E+11
2011,TMP,1138000000
2011,TGO,3756023160
2011,TON,441232909.2
2011,TTO,24409826346
2011,TUN,45810626509
2011,TUR,7.75E+11
2011,TKM,29233333333
2011,TCA,..
2011,TUV,39312016.5
2011,UGA,20262889524
2011,UKR,1.63E+11
2011,ARE,3.49E+11
2011,GBR,2.59E+12
2011,USA,1.55E+13
2011,URY,47962439303
2011,UZB,45324319955
2011,VUT,792149700.7
2011,VEN,3.16E+11
2011,VNM,1.36E+11
2011,VIR,..
2011,WBG,10459845737
2011,YEM,31078858746
2011,ZMB,23459515284
2011,ZWE,10956226600
2012,AFG,20536542737
2012,ALB,12319784787
2012,DZA,2.09E+11
2012,ASM,..
2012,ADO,3146177741
2012,AGO,1.15E+11
2012,ATG,1204713111
2012,ARG,6.04E+11
2012,ARM,10619320049
2012,ABW,..
2012,AUS,1.54E+12
2012,AUT,4.07E+11
2012,AZE,68730906314
2012,BHS,8234470000
2012,BHR,30756462766
2012,BGD,1.33E+11
2012,BRB,4313000000
2012,BLR,63615445567
2012,BEL,4.98E+11
2012,BLZ,1573618750
2012,BEN,8117100934
2012,BMU,5537537000
2012,BTN,1823692110
2012,BOL,27084497540
2012,BIH,17207367626
2012,BWA,14686249032
2012,BRA,2.46E+12
2012,VGB,..
2012,BRN,16953505122
2012,BGR,53576670828
2012,BFA,11166061508
2012,BDI,2472384907
2012,CPV,1751888562
2012,KHM,14038383450
2012,CMR,26472056038
2012,CAN,1.82E+12
2012,CYM,..
2012,CAF,2184183758
2012,TCD,12368070169
2012,CHI,..
2012,CHL,2.65E+11
2012,CHN,8.46E+12
2012,COL,3.70E+11
2012,COM,550476566.1
2012,ZAR,27463220380
2012,COG,13677930124
2012,CRI,45300669857
2012,CIV,27040562587
2012,HRV,56485301967
2012,CUB,73139050000
2012,CUW,..
2012,CYP,24940600822
2012,CZE,2.06E+11
2012,DNK,3.25E+11
2012,DJI,1353632942
2012,DMA,485185185.2
2012,DOM,60595109805
2012,ECU,87924544000
2012,EGY,2.76E+11
2012,SLV,23813600000
2012,GNQ,18011041667
2012,ERI,..
2012,EST,23135266649
2012,ETH,43310721414
2012,FRO,2356505419
2012,FJI,3977652383
2012,FIN,2.57E+11
2012,FRA,2.68E+12
2012,PYF,..
2012,GAB,17171447372
2012,GMB,912569686.8
2012,GEO,15846474596
2012,DEU,3.54E+12
2012,GHA,41939728979
2012,GIB,..
2012,GRC,2.46E+11
2012,GRL,2356004771
2012,GRD,799882148.1
2012,GUM,..
2012,GTM,50388460920
2012,GIN,5667229759
2012,GNB,995582730.6
2012,GUY,2851154076
2012,HTI,7890216508
2012,HND,18528601901
2012,HKG,2.63E+11
2012,HUN,1.27E+11
2012,ISL,14194519025
2012,IND,1.82E+12
2012,IDN,9.18E+11
2012,IRN,5.87E+11
2012,IRQ,2.18E+11
2012,IRL,2.25E+11
2012,IMY,6432879504
2012,ISR,2.60E+11
2012,ITA,2.07E+12
2012,JAM,14746420946
2012,JPN,5.96E+12
2012,JOR,30937277606
2012,KAZ,2.16E+11
2012,KEN,50410164014
2012,KIR,174984468.8
2012,PRK,..
2012,KOR,1.22E+12
2012,KSV,6500321213
2012,KWT,1.74E+11
2012,KGZ,6605139933
2012,LAO,9359185244
2012,LVA,28023276372
2012,LBN,43205095854
2012,LSO,2384043849
2012,LBR,1735500000
2012,LBY,81905365776
2012,LIE,5487773452
2012,LTU,42852204396
2012,LUX,55986712368
2012,MAC,43028648669
2012,MKD,9745251126
2012,MDG,9919780071
2012,MWI,6028487929
2012,MYS,3.14E+11
2012,MDV,2514041557
2012,MLI,12442747897
2012,MLT,8882509104
2012,MHL,184439555.5
2012,MRT,5231255478
2012,MUS,11445657238
2012,MEX,1.19E+12
2012,FSM,325835160.3
2012,MDA,7284686576
2012,MCO,..
2012,MNG,12292770631
2012,MNE,4087725813
2012,MAR,98266306615
2012,MOZ,14534278446
2012,MMR,74690222131
2012,NAM,13016152024
2012,NRU,..
2012,NPL,18851513891
2012,NLD,8.29E+11
2012,NCL,..
2012,NZL,1.77E+11
2012,NIC,10438842116
2012,NER,6942209595
2012,NGA,4.61E+11
2012,MNP,..
2012,NOR,5.10E+11
2012,OMN,76341482445
2012,PAK,2.25E+11
2012,PLW,214200000
2012,PAN,39954761200
2012,PNG,15391629871
2012,PRY,24611039786
2012,PER,1.93E+11
2012,PHL,2.50E+11
2012,POL,5.00E+11
2012,PRT,2.16E+11
2012,PRI,1.01E+11
2012,QAT,1.90E+11
2012,ROM,1.72E+11
2012,RUS,2.17E+12
2012,RWA,7219657132
2012,WSM,804209309.4
2012,SMR,..
2012,STP,265592759.8
2012,SAU,7.34E+11
2012,SEN,14045681414
2012,SRB,40742313861
2012,SYC,1134267367
2012,SLE,3853432409
2012,SGP,2.89E+11
2012,SXM,..
2012,SVK,93049717830
2012,SVN,46240004973
2012,SLB,1025124684
2012,SOM,..
2012,ZAF,3.97E+11
2012,SSD,10368813559
2012,ESP,1.34E+12
2012,LKA,68434399083
2012,KNA,731919888.9
2012,LCA,1311133148
2012,MAF,..
2012,VCT,692933740.7
2012,SDN,62688889673
2012,SUR,4980000000
2012,SWZ,4912817418
2012,SWE,5.44E+11
2012,CHE,6.65E+11
2012,SYR,..
2012,TJK,7633036366
2012,TZA,39087748240
2012,THA,3.97E+11
2012,TMP,1295000000
2012,TGO,3866617463
2012,TON,457244315.2
2012,TTO,24580844843
2012,TUN,45044176964
2012,TUR,7.89E+11
2012,TKM,35164210526
2012,TCA,..
2012,TUV,39875750.67
2012,UGA,23236898742
2012,UKR,1.76E+11
2012,ARE,3.73E+11
2012,GBR,2.63E+12
2012,USA,1.62E+13
2012,URY,51265399743
2012,UZB,51183443225
2012,VUT,781702874.1
2012,VEN,3.81E+11
2012,VNM,1.56E+11
2012,VIR,..
2012,WBG,11279400000
2012,YEM,32074766835
2012,ZMB,25503060411
2012,ZWE,12392715500
,,
,,
,,
Data from database: World Development Indicators,,
Last Updated: 08/10/2016,,
